재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_AdjustmentsForIncreaseDecreaseInEmployeeBenefitLiabilities	                  순확정급여부채 증가(감소)	-900,000,000	-900,000,000	-830,088,341
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForDecreaseincreaseInFairValueOfPlanAssets	                     사외적립자산의공정가치의 감소(증가)	-159,287,265	163,164,162	319,434,187
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForIncreasedecreaseInPostemploymentBenefitObligations	                     퇴직급여채무의 증가(감소)	-740,712,735	-1,063,164,162	-1,149,522,528
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_AdjustmentsForIncreaseDecreaseInOtherLiabilities	                  기타부채의 증가(감소)	-11,522,249,365	-8,863,169,436	-20,416,122,832
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_AdjustmentsForReconcileProfitLoss	               당기순이익조정을 위한 가감 합계	-28,572,814,671	14,326,751,007	22,485,515,604
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForBadDebtExpenses	                  대손상각비 조정	124,894,080,236	80,190,589,412	25,222,199,584
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForGainLossOnDisposalsOfIntangibleAssets	                  무형자산처분손익	-66,000,008	0	0
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForLossesOnDisposalsOfIntangibleAssets	                     무형자산처분손실 조정	66,000,008	0	0
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForGainLossOnForeignExchangeTranslations	                  외화환산손익	280,573,892	16,999,847	13,850,146
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForGainOnForeignExchangeTranslations	                     외화환산이익	1,139,240,950	89,961,247	404,339,646
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForLossesOnForeignExchangeTranslations	                     외화환산손실 조정	858,667,058	72,961,400	390,489,500
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForProvisionForSeveranceIndemnities	                  퇴직급여 조정	991,011,598	1,022,398,766	1,076,385,553
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_GainsLossesOnChangeInFairValueOfFinancialInstrumentsAtFairValueThroughProfitOrLoss	                  당기손익-공정가치측정금융상품평가손익	90,321,874,156	40,801,788,989	7,348,228,778
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_GainsOnChangeInFairValueOfFinancialInstrumentsAtFairValueThroughProfitOrLoss	                     당기손익-공정가치측정금융상품평가이익	203,632,157,494	66,270,189,343	47,264,605,509
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_GainsOnValuationOfFairValueFinancialAsset	                        당기손익-공정가치측정금융자산평가이익	58,054,092,024	63,015,955,725	21,500,104,835
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_GainsOnValuationOfFairValueFinancialLiabilities	                        당기손익-공정가치측정금융부채평가이익	145,578,065,470	3,254,233,618	25,764,500,674
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_LossesOnChangeInFairValueOfFinancialInstrumentsAtFairValueThroughProfitOrLoss	                     당기손익-공정가치측정금융상품평가손실	113,310,283,338	25,468,400,354	39,916,376,731
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_LossesOnValuationOfFairValueFinancialAsset	                        당기손익-공정가치측정금융자산평가손실	66,143,423,511	11,511,308,205	36,034,714,180
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_LossesOnValuationOfFairValueFinancialLiabilities	                        당기손익-공정가치측정금융부채평가손실	47,166,859,827	13,957,092,149	3,881,662,551
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_GainsLossesOnDisposalsOfFinancialAssetsAtFairValueThroughOtherComprehensiveIncome	                  기타포괄손익-공정가치측정금융자산처분손익	14,504,099,604	0	0
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_GainsOnDisposalsOfFinancialAssetsAtFairValueThroughOtherComprehensiveIncome	                     기타포괄손익-공정가치측정금융자산처분이익	15,535,974,034	0	0
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	dart_LossesOnDisposalsOfFinancialAssetsAtFairValueThroughOtherComprehensiveIncome	                     기타포괄손익-공정가치측정금융자산처분손실	1,031,874,430	0	0
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	entity00251400_AdjustmentsForGainLossOnChangeInLeaseOfAdjustmentsForReconcileProfitLoss	                  리스변경손익	-94,580,000	-94,580,000	-32,569,073
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	entity00251400_AdjustmentsForGainOnChangeInLeaseOfAdjustmentsForGainLossOnChangeInLeaseOfAdjustmentsForReconcileProfitLoss	                     리스변경이익	-94,580,000	-94,580,000	-37,274,652
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	entity00251400_AdjustmentsForLossOnChangeInLeaseOfAdjustmentsForGainLossOnChangeInLeaseOfAdjustmentsForReconcileProfitLoss	                     리스변경손실		0	4,705,579
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	entity00251400_AdjustmentsForGainsLossesOnChangeInFairValueOfDerivativeLinkedSecuritiesForSaleOfAdjustmentsForReconcileProfitLoss	                  매도파생결합증권평가손익	19,987,343,592	9,339,760,217	2,927,932,599
 현금흐름표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	entity00251400_AdjustmentsForGainsOnChangeInFairValueOfDerivativeLinkedSecuritiesForSaleOfAdjustmentsForGainsLossesOnChangeInFairValueOfDerivativeLinkedSecuritiesForSaleOfAdjustmentsForReconcileProfitLoss	                     매도파생결합증권평가이익	-3,307,001,470	-1,436,497,561	0
