재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	비보존	기타법인	701	자연과학 및 공학 연구개발업	12	2024-12-31	사업보고서	KRW	ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax	            해외사업환산손익		296,357,429			35,936,022	120,264,375
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	비보존	기타법인	701	자연과학 및 공학 연구개발업	12	2024-12-31	사업보고서	KRW	ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax	            지분법자본변동		-2,696,084			791,807	1,961,361
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	비보존	기타법인	701	자연과학 및 공학 연구개발업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	         후속적으로 당기손익으로 재분류되지 않는 항목		18,152,591,570			-428,060,065	-2,032,678,667
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	비보존	기타법인	701	자연과학 및 공학 연구개발업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments	            기타포괄손익-공정가치금융자산평가손익		16,821,758,482			-145,815,400	-1,551,112,448
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	비보존	기타법인	701	자연과학 및 공학 연구개발업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            순확정급여부채의 재측정요소		586,853			-54,857,749	96,666,950
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	비보존	기타법인	701	자연과학 및 공학 연구개발업	12	2024-12-31	사업보고서	KRW	ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax	            지분법자본변동		-29,987,763			-227,386,916	-578,233,169
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	비보존	기타법인	701	자연과학 및 공학 연구개발업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		-4,979,359,010			-11,892,258,275	-17,441,350,606
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	비보존	기타법인	701	자연과학 및 공학 연구개발업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업소유주지분		-4,979,359,010			-11,892,258,275	-17,441,350,606
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	비보존	기타법인	701	자연과학 및 공학 연구개발업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		-6,595,727,786			-11,728,629,985	-17,441,350,606
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	비보존	기타법인	701	자연과학 및 공학 연구개발업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	      계속영업이익(손실)		-4,733,100,622			-11,785,094,531	-17,441,350,606
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[null]	비보존	기타법인	701	자연과학 및 공학 연구개발업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      수익 합계		392,430,000			1,327,999,999	1,273,215,199
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		2,853,372,564			2,585,441,663	-5,436,627,572
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타영업외수익		184,106,870			467,750,893	36,089,521
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타영업외손실		3,341,931,342			1,137,117,542	6,331,191,518
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		42,553,845,304			28,735,257,529	26,873,309,123
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	entity00533191_udf_IS_2023314144713684_StatementOfComprehensiveIncomeAbstract	      지분법손실		-1,469,732,914			-2,821,243,199	-3,240,326,113
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      당기총포괄손익		-6,078,070,580			-4,504,919,272	-40,563,175,926
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	         비지배지분						-746,774,594
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	         지배기업소유주 지분		-6,078,070,580			-4,504,919,272	-39,816,401,332
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		42,194,129,894			39,997,091,681	30,127,625,476
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	entity00533191_udf_IS_2023810191012516_EarningsPerShareAbstract	         기본주당중단영업이익(손실)		14			-24	-318
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	entity00533191_udf_IS_2023810191043741_EarningsPerShareAbstract	         희석주당중단영업이익(손실)		14			-24	-318
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당계속영업이익(손실)		-223			-46	-599
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당계속영업이익(손실)		-223			-46	-599
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융원가		9,041,352,422			3,883,719,992	11,718,485,625
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		272,743,044			2,630,442,536	1,348,758,954
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익(손실)		45,407,217,868			31,320,699,192	21,436,681,551
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		123,677,955			55,268,293	-1,508,892,656
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      당기기타포괄손익		3,903,938,733			-1,147,912,896	114,188,278
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax	            지분법자동변동		70,626,731			8,824,709	-313,395,241
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	entity00533191_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTaxOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	            기타포괄손익-공정가치 측정 금융자산 평가손익		0			-464,210,626	0
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	entity00533191_RemeasurementFactorsOfNetDefinedBenefitLiabilitiesOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	            순확정급여부채의 재측정요소		-534,101,895			-595,118,850	407,610,048
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax	            지분법자동변동		4,367,413,897			-97,408,129	19,973,471
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익		-9,982,009,313			-3,357,006,376	-40,677,364,204
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	entity00533191_udf_IS_2023810185919559_ProfitLoss	         계속영업이익(손실)		-10,666,472,155			-2,213,713,934	-26,850,675,009
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	entity00533191_udf_IS_2023810185929879_ProfitLoss	         중단영업이익(손실)		684,462,842			-1,143,292,442	-13,826,689,195
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분						-771,547,653
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업소유주지분		-9,982,009,313			-3,357,006,376	-39,905,816,551
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		-10,542,794,200			-2,158,445,641	-25,341,782,353
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[082800]	비보존 제약	코스닥시장상장법인	212	의약품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      매출액		87,601,347,762			71,317,790,873	51,564,307,027
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[318410]	비비씨	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		5,729,097,034			4,460,279,509	1,907,469,460
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[318410]	비비씨	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타이익		2,916,784,571			1,492,998,574	2,229,720,149
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[318410]	비비씨	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타손실		1,358,894,230			1,315,837,293	2,021,747,412
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[318410]	비비씨	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		19,302,759,191			15,297,590,183	11,818,580,494
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[318410]	비비씨	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익		2,469,726,108			4,747,116,963	1,469,228,337
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[318410]	비비씨	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	         포괄손익, 비지배지분		-326,489,751			-582,905,757	-534,875,469
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[318410]	비비씨	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	         포괄손익, 지배기업의 소유주에게 귀속되는 지분		2,796,215,859			5,330,022,720	2,004,103,806
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[318410]	비비씨	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		35,630,167,770			33,843,724,409	31,540,773,037
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[318410]	비비씨	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		678			966	184
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[318410]	비비씨	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		678			966	184
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[318410]	비비씨	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융원가		3,546,022,442			443,183,937	1,262,086,668
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[318410]	비비씨	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		1,539,251,760			2,276,176,781	696,269,767
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[318410]	비비씨	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		25,031,856,225			19,757,869,692	13,726,049,954
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[318410]	비비씨	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		1,516,241,446			1,105,601,970	527,739,718
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[318410]	비비씨	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익		-1,294,249,139			-617,714,701	447,342,759
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[318410]	비비씨	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	         당기손익으로 재분류될 수 있는 항목(세후기타포괄손익)		-419,873,865			12,674,817	128,633,634
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[318410]	비비씨	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	         당기손익으로 재분류되지 않는항목(세후기타포괄손익)		-874,375,274			-630,389,518	318,709,125
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[318410]	비비씨	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		3,763,975,247			5,364,831,664	1,021,885,578
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[318410]	비비씨	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)		-321,421,892			-576,365,912	-535,909,785
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[318410]	비비씨	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)		4,085,397,139			5,941,197,576	1,557,795,363
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[318410]	비비씨	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		5,280,216,693			6,470,433,634	1,549,625,296
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[318410]	비비씨	코스닥시장상장법인	204	기타 화학제품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      매출액		60,662,023,995			53,601,594,101	45,266,822,991
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	entity00107677_udf_IS_202185112219782_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	            관계기업투자의 기타포괄손익에 대한 지분		15,020,479			13,068,557	
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익		1,680,517,987			4,859,608,010	5,712,710,660
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타이익		18,413,139,315			596,410,980	263,022,574
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타비용		837,074,355			1,171,760,087	4,527,780,163
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		127,725,298,907			114,641,412,976	112,858,527,553
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	entity00107677_udf_IS_2021322121951970_StatementOfComprehensiveIncomeAbstract	      관계기업투자 손익에 대한 지분		-16,213,302,658			-899,907,468	-5,951,306,114
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	entity00107677_udf_IS_2025320115145552OfStatementOfComprehensiveIncomeAbstract	      중단영업이익(손실)						-384,310,720
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      총포괄손익		-3,635,958,477			-8,301,939,624	-7,421,004,844
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	         비지배지분		-2,747,666,758			-116,629,693	-125,755,998
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	         지배기업 소유주지분		-888,291,719			-8,185,309,931	-7,295,248,846
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		105,815,085,289			97,796,999,739	94,480,918,778
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	         계속영업기본주당이익(손실)		-35			-261	-257
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	         중단영업기본주당이익(손실)		-35			-261	-257
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융비용		18,893,864,196			19,783,019,586	12,999,764,205
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		8,618,946,354			7,788,657,106	3,502,643,423
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		129,405,816,894			119,501,020,986	118,571,238,213
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		-3,422,516,051			-709,029,320	-6,215,158,988
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      기타포괄손익		173,163,025			-400,957,899	748,620,713
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	         당기손익으로 재분류될 수 있는 항목(세후기타포괄손익)		297,439,977			16,930,776	-47,408,497
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax	            해외사업장환산외환차이(세후기타포괄손익)		282,419,498			3,862,219	-47,408,497
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	         당기손익으로 재분류되지 않는항목(세후기타포괄손익)		-124,276,952			-417,888,675	796,029,210
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	entity00107677_ShareInOtherComprehensiveIncomeOfInvestmentsInAssociatesOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	            관계기업투자의 기타포괄손익에 대한 지분					13,068,557	154,257,953
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	entity00107677_ShareOfChangesInRetainedEarningsOfInvestmentsInAssociatesOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	            관계기업투자의 이익잉여금변동에 대한 지분		262,482,396			-1,488,482	-13,861,073
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	            순확정급여부채 재측정요소		-386,759,348			-429,468,750	655,632,330
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		-3,809,121,502			-7,900,981,725	-8,169,625,557
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분		-2,765,454,189			-116,629,693	-125,755,998
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업 소유주지분		-1,043,667,313			-7,784,352,032	-8,043,869,559
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		-7,231,637,553			-8,610,011,045	-14,000,473,825
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	      계속영업이익(손실)		-3,809,121,502			-7,900,981,725	-7,785,314,837
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[002070]	비비안	유가증권시장상장법인	141	봉제의복 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      수익(매출액)		235,220,902,183			217,298,020,725	213,052,156,991
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[100220]	비상교육	유가증권시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		10,222,169,336			-5,810,962,795	3,546,451,200
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[100220]	비상교육	유가증권시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타이익		4,868,546,846			1,633,066,535	925,355,679
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[100220]	비상교육	유가증권시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타비용		16,672,607,110			9,709,406,657	3,996,655,050
단일 포괄손익계산서, 기능별 분류, 세후 - 연결	[100220]	비상교육	유가증권시장상장법인	581	서적, 잡지 및 기타 인쇄물 출판업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		148,101,086,806			156,848,086,982	143,292,443,459
